4.150000000000000355e+00 -9.287516184999999869e-01 6.893884999999999597e-01 6.893922700000000292e-01 5.641947499999999671e-01 5.642004000000000463e-01
4.139999999999999680e+00 -9.287516378000000294e-01 6.484904999999999697e-01 6.484944999999999737e-01 5.283536100000000291e-01 5.283595899999999901e-01
4.129999999999999893e+00 -9.287516595000000486e-01 6.092391900000000415e-01 6.092434500000000197e-01 4.939356999999999775e-01 4.939420500000000214e-01
4.120000000000000107e+00 -9.287516838999999580e-01 5.715575000000000516e-01 5.715620399999999934e-01 4.608745000000000203e-01 4.608812400000000253e-01
4.110000000000000320e+00 -9.287517116000000295e-01 5.353719900000000198e-01 5.353768300000000258e-01 4.291065800000000152e-01 4.291137500000000160e-01
4.099999999999999645e+00 -9.287517432999999878e-01 5.006127099999999608e-01 5.006178799999999596e-01 3.985715799999999809e-01 3.985792200000000118e-01
4.089999999999999858e+00 -9.287517798000000102e-01 4.672131900000000004e-01 4.672187199999999763e-01 3.692121400000000220e-01 3.692202700000000171e-01
4.080000000000000071e+00 -9.287518221999999657e-01 4.351105599999999796e-01 4.351164699999999774e-01 3.409740299999999835e-01 3.409826899999999772e-01
4.070000000000000284e+00 -9.287518718999999701e-01 4.042460700000000129e-01 4.042523700000000275e-01 3.138067399999999729e-01 3.138159500000000102e-01
4.059999999999999609e+00 -9.287519303000000281e-01 3.745640499999999817e-01 3.745707500000000079e-01 2.876619100000000206e-01 2.876716599999999957e-01
4.049999999999999822e+00 -9.287519990000000503e-01 3.460152899999999754e-01 3.460223800000000183e-01 2.624976299999999818e-01 2.625079100000000110e-01
4.040000000000000036e+00 -9.287520792000000247e-01 3.185533400000000182e-01 3.185607999999999773e-01 2.382738299999999920e-01 2.382846100000000078e-01
4.030000000000000249e+00 -9.287521712999999846e-01 2.921347599999999933e-01 2.921425899999999798e-01 2.149530400000000119e-01 2.149643199999999865e-01
4.019999999999999574e+00 -9.287522740000000443e-01 2.667155800000000077e-01 2.667238000000000109e-01 1.924968999999999986e-01 1.925087000000000048e-01
4.009999999999999787e+00 -9.287523847999999971e-01 2.422490800000000055e-01 2.422577399999999992e-01 1.708641100000000135e-01 1.708764999999999867e-01
4.000000000000000000e+00 -9.287524998999999726e-01 2.186862499999999987e-01 2.186954100000000067e-01 1.500110900000000136e-01 1.500241400000000003e-01
3.990000000000000213e+00 -9.287526151999999646e-01 1.959800800000000010e-01 1.959897700000000076e-01 1.298967400000000105e-01 1.299105100000000068e-01
3.979999999999999982e+00 -9.287527274000000332e-01 1.740906799999999977e-01 1.741009199999999923e-01 1.104881499999999933e-01 1.105026600000000025e-01
3.970000000000000195e+00 -9.287528338999999633e-01 1.529859399999999869e-01 1.529967700000000042e-01 9.176078999999999486e-02 9.177607000000000126e-02
3.959999999999999964e+00 -9.287529331999999638e-01 1.326369400000000087e-01 1.326483699999999877e-01 7.369227000000000416e-02 7.370833999999999719e-02
3.950000000000000178e+00 -9.287530250000000098e-01 1.130135800000000024e-01 1.130256399999999967e-01 5.625681999999999905e-02 5.627373000000000097e-02
3.939999999999999947e+00 -9.287531095000000070e-01 9.408450000000000146e-02 9.409726000000000201e-02 3.942584999999999840e-02 3.944368000000000180e-02
3.930000000000000160e+00 -9.287531883999999849e-01 7.581901000000000612e-02 7.583255999999999331e-02 2.317117000000000135e-02 2.319003000000000037e-02
3.919999999999999929e+00 -9.287532636999999980e-01 5.818784999999999930e-02 5.820225999999999872e-02 7.466500000000000047e-03 7.486500000000000099e-03
3.910000000000000142e+00 -9.287533378000000228e-01 4.116307999999999773e-02 4.117842000000000030e-02 -7.712629999999999833e-03 -7.691410000000000087e-03
3.899999999999999911e+00 -9.287534129000000194e-01 2.471794000000000074e-02 2.473426999999999917e-02 -2.238926000000000111e-02 -2.236675999999999942e-02
3.890000000000000124e+00 -9.287534913999999642e-01 8.827039999999999539e-03 8.844390000000000585e-03 -3.658518000000000187e-02 -3.656133999999999773e-02
3.879999999999999893e+00 -9.287535753000000227e-01 -6.533640000000000281e-03 -6.515220000000000386e-03 -5.032091999999999815e-02 -5.029569999999999874e-02
3.870000000000000107e+00 -9.287536665000000191e-01 -2.138684000000000071e-02 -2.136729999999999879e-02 -6.361593999999999582e-02 -6.358927000000000329e-02
3.859999999999999876e+00 -9.287537664999999665e-01 -3.575418000000000346e-02 -3.573347000000000329e-02 -7.648879999999999568e-02 -7.646062000000000691e-02
3.850000000000000089e+00 -9.287538767999999889e-01 -4.965639000000000164e-02 -4.963444999999999663e-02 -8.895728999999999442e-02 -8.892753000000000463e-02
3.839999999999999858e+00 -9.287539983999999471e-01 -6.311329999999999718e-02 -6.309006000000000336e-02 -1.010384899999999947e-01 -1.010070700000000044e-01
3.830000000000000071e+00 -9.287541324000000431e-01 -7.614389000000000574e-02 -7.611927999999999750e-02 -1.127487300000000053e-01 -1.127155600000000063e-01
3.819999999999999840e+00 -9.287542796000000100e-01 -8.876622000000000678e-02 -8.874016999999999322e-02 -1.241035800000000050e-01 -1.240685799999999978e-01
3.810000000000000053e+00 -9.287544410000000417e-01 -1.009974200000000044e-01 -1.009698499999999999e-01 -1.351178100000000049e-01 -1.350808900000000090e-01
3.799999999999999822e+00 -9.287546175999999987e-01 -1.128536799999999979e-01 -1.128245199999999976e-01 -1.458054000000000017e-01 -1.457664599999999866e-01
3.790000000000000036e+00 -9.287548109000000052e-01 -1.243502999999999969e-01 -1.243194600000000066e-01 -1.561795199999999884e-01 -1.561384700000000014e-01
3.779999999999999805e+00 -9.287550222999999550e-01 -1.355016500000000013e-01 -1.354690500000000075e-01 -1.662525499999999989e-01 -1.662092900000000095e-01
3.770000000000000018e+00 -9.287552538000000135e-01 -1.463211600000000057e-01 -1.462867200000000090e-01 -1.760359999999999980e-01 -1.759904300000000033e-01
3.759999999999999787e+00 -9.287555077000000381e-01 -1.568225900000000117e-01 -1.567862299999999987e-01 -1.855421700000000063e-01 -1.854942099999999927e-01
3.750000000000000000e+00 -9.287557861999999886e-01 -1.670176399999999950e-01 -1.669793099999999919e-01 -1.947809199999999963e-01 -1.947304900000000061e-01
3.740000000000000213e+00 -9.287560916999999527e-01 -1.769147799999999937e-01 -1.768744100000000097e-01 -2.037584899999999866e-01 -2.037055399999999905e-01
3.729999999999999982e+00 -9.287564262999999931e-01 -1.865278800000000070e-01 -1.864854099999999903e-01 -2.124882800000000016e-01 -2.124327400000000088e-01
3.720000000000000195e+00 -9.287567914000000036e-01 -1.958653700000000109e-01 -1.958207399999999931e-01 -2.209768699999999919e-01 -2.209186599999999889e-01
3.709999999999999964e+00 -9.287571876000000337e-01 -2.049369900000000133e-01 -2.048900999999999917e-01 -2.292326600000000048e-01 -2.291716799999999887e-01
3.700000000000000178e+00 -9.287576143000000339e-01 -2.137524000000000091e-01 -2.137031299999999912e-01 -2.372639900000000079e-01 -2.372000999999999971e-01
3.689999999999999947e+00 -9.287580697999999746e-01 -2.223213500000000009e-01 -2.222695600000000049e-01 -2.450793199999999894e-01 -2.450123399999999951e-01
3.680000000000000160e+00 -9.287585513999999653e-01 -2.306536799999999998e-01 -2.305992099999999989e-01 -2.526871700000000165e-01 -2.526168999999999776e-01
3.669999999999999929e+00 -9.287590559999999718e-01 -2.387590800000000124e-01 -2.387017399999999956e-01 -2.600959299999999752e-01 -2.600221699999999969e-01
3.660000000000000142e+00 -9.287595801000000373e-01 -2.466468500000000008e-01 -2.465864899999999915e-01 -2.673136999999999874e-01 -2.672362600000000032e-01
3.649999999999999911e+00 -9.287601203999999999e-01 -2.543258199999999802e-01 -2.542622600000000177e-01 -2.743481500000000128e-01 -2.742668200000000223e-01
3.640000000000000124e+00 -9.287606738000000473e-01 -2.618043299999999740e-01 -2.617374100000000037e-01 -2.812065300000000101e-01 -2.811211100000000074e-01
3.629999999999999893e+00 -9.287612376999999642e-01 -2.690902900000000098e-01 -2.690198200000000206e-01 -2.878957100000000269e-01 -2.878059900000000115e-01
3.620000000000000107e+00 -9.287618098000000044e-01 -2.761911599999999911e-01 -2.761169600000000224e-01 -2.944221599999999883e-01 -2.943279300000000154e-01
3.609999999999999876e+00 -9.287623889999999660e-01 -2.831139400000000084e-01 -2.830358099999999988e-01 -3.007919800000000143e-01 -3.006929899999999933e-01
3.600000000000000089e+00 -9.287629751000000544e-01 -2.898651099999999814e-01 -2.897828299999999913e-01 -3.070107799999999831e-01 -3.069067799999999901e-01
3.589999999999999858e+00 -9.287635695999999497e-01 -2.964506599999999770e-01 -2.963640000000000163e-01 -3.130837300000000045e-01 -3.129744600000000099e-01
3.580000000000000071e+00 -9.287641749999999696e-01 -3.028761700000000001e-01 -3.027848699999999837e-01 -3.190156699999999734e-01 -3.189008300000000240e-01
3.569999999999999840e+00 -9.287647951999999929e-01 -3.091469299999999865e-01 -3.090507100000000063e-01 -3.248111699999999824e-01 -3.246904199999999796e-01
3.560000000000000053e+00 -9.287654347999999560e-01 -3.152680700000000114e-01 -3.151666399999999979e-01 -3.304746599999999757e-01 -3.303476599999999874e-01
3.549999999999999822e+00 -9.287660991999999727e-01 -3.212446400000000257e-01 -3.211376899999999757e-01 -3.360105099999999845e-01 -3.358768999999999783e-01
3.540000000000000036e+00 -9.287667936000000291e-01 -3.270816300000000121e-01 -3.269688499999999776e-01 -3.414230600000000004e-01 -3.412824600000000097e-01
3.529999999999999805e+00 -9.287675236000000334e-01 -3.327840000000000242e-01 -3.326650600000000124e-01 -3.467165799999999964e-01 -3.465686299999999886e-01
3.520000000000000018e+00 -9.287682943999999718e-01 -3.383565900000000126e-01 -3.382311800000000201e-01 -3.518952900000000272e-01 -3.517396300000000253e-01
3.509999999999999787e+00 -9.287691112000000526e-01 -3.438041199999999908e-01 -3.436719300000000143e-01 -3.569633099999999781e-01 -3.567995800000000051e-01
3.500000000000000000e+00 -9.287699790000000233e-01 -3.491311200000000170e-01 -3.489918499999999923e-01 -3.619245799999999957e-01 -3.617524300000000137e-01
3.490000000000000213e+00 -9.287709027999999645e-01 -3.543419500000000166e-01 -3.541953099999999854e-01 -3.667828899999999726e-01 -3.666020099999999782e-01
3.479999999999999982e+00 -9.287718874000000513e-01 -3.594409399999999866e-01 -3.592866499999999852e-01 -3.715420999999999863e-01 -3.713521699999999814e-01
3.470000000000000195e+00 -9.287729376000000148e-01 -3.644326399999999744e-01 -3.642704299999999784e-01 -3.762064199999999858e-01 -3.760071199999999725e-01
3.459999999999999964e+00 -9.287740581000000217e-01 -3.693196999999999730e-01 -3.691492800000000241e-01 -3.807777800000000101e-01 -3.805688099999999796e-01
3.450000000000000178e+00 -9.287752531999999839e-01 -3.741037500000000127e-01 -3.739248299999999858e-01 -3.852570399999999951e-01 -3.850380600000000153e-01
3.439999999999999947e+00 -9.287765270000000184e-01 -3.787899200000000022e-01 -3.786021900000000051e-01 -3.896493799999999896e-01 -3.894200500000000176e-01
3.430000000000000160e+00 -9.287778826000000487e-01 -3.833814799999999967e-01 -3.831845799999999969e-01 -3.939577100000000165e-01 -3.937176199999999904e-01
3.419999999999999929e+00 -9.287793224000000514e-01 -3.878809999999999758e-01 -3.876745400000000119e-01 -3.981841099999999800e-01 -3.979328200000000204e-01
3.410000000000000142e+00 -9.287808480000000477e-01 -3.922913599999999779e-01 -3.920749000000000040e-01 -4.023310700000000129e-01 -4.020680600000000049e-01
3.399999999999999911e+00 -9.287824596999999516e-01 -3.966155299999999939e-01 -3.963885600000000009e-01 -4.064011900000000233e-01 -4.061259099999999789e-01
3.390000000000000124e+00 -9.287841571999999601e-01 -4.008564700000000203e-01 -4.006184799999999990e-01 -4.103971000000000147e-01 -4.101089399999999774e-01
3.379999999999999893e+00 -9.287859392999999741e-01 -4.050171599999999872e-01 -4.047675700000000210e-01 -4.143214100000000011e-01 -4.140197199999999800e-01
3.370000000000000107e+00 -9.287878042999999639e-01 -4.091004899999999833e-01 -4.088387199999999888e-01 -4.181766800000000228e-01 -4.178607899999999820e-01
3.359999999999999876e+00 -9.287897504000000026e-01 -4.131093000000000126e-01 -4.128347299999999831e-01 -4.219654299999999747e-01 -4.216346200000000155e-01
3.350000000000000089e+00 -9.287917756000000358e-01 -4.170463300000000206e-01 -4.167583300000000102e-01 -4.256900800000000262e-01 -4.253436299999999726e-01
3.339999999999999858e+00 -9.287938784000000503e-01 -4.209142100000000108e-01 -4.206121199999999782e-01 -4.293529600000000057e-01 -4.289901300000000250e-01
3.330000000000000071e+00 -9.287960576999999551e-01 -4.247154599999999891e-01 -4.243986000000000147e-01 -4.329563000000000161e-01 -4.325763300000000089e-01
3.319999999999999840e+00 -9.287983130000000420e-01 -4.284524399999999900e-01 -4.281201499999999771e-01 -4.365022100000000016e-01 -4.361043099999999950e-01
3.310000000000000053e+00 -9.288006449000000275e-01 -4.321273999999999949e-01 -4.317789499999999947e-01 -4.399926699999999746e-01 -4.395760300000000065e-01
3.299999999999999822e+00 -9.288030552999999578e-01 -4.357424200000000192e-01 -4.353770800000000274e-01 -4.434295100000000267e-01 -4.429932999999999788e-01
3.290000000000000036e+00 -9.288055474999999950e-01 -4.392994100000000013e-01 -4.389164099999999791e-01 -4.468144399999999794e-01 -4.463577899999999765e-01
3.279999999999999805e+00 -9.288081262999999810e-01 -4.428001699999999929e-01 -4.423986999999999781e-01 -4.501490400000000003e-01 -4.496710300000000271e-01
3.270000000000000018e+00 -9.288107977999999765e-01 -4.462463899999999928e-01 -4.458255899999999938e-01 -4.534348000000000267e-01 -4.529344499999999885e-01
3.259999999999999787e+00 -9.288135698999999690e-01 -4.496396500000000018e-01 -4.491986000000000034e-01 -4.566731199999999880e-01 -4.561493899999999879e-01
3.250000000000000000e+00 -9.288164513000000122e-01 -4.529814799999999919e-01 -4.525192299999999945e-01 -4.598653500000000061e-01 -4.593171500000000074e-01
3.240000000000000213e+00 -9.288194521000000536e-01 -4.562733800000000062e-01 -4.557889500000000260e-01 -4.630128299999999864e-01 -4.624390400000000234e-01
3.229999999999999982e+00 -9.288225825000000491e-01 -4.595168700000000217e-01 -4.590092199999999956e-01 -4.661169099999999954e-01 -4.655163600000000179e-01
3.220000000000000195e+00 -9.288258543999999839e-01 -4.627134399999999759e-01 -4.621815300000000071e-01 -4.691789199999999993e-01 -4.685504300000000177e-01
3.209999999999999964e+00 -9.288292790000000076e-01 -4.658644499999999855e-01 -4.653072200000000214e-01 -4.722000599999999770e-01 -4.715424200000000177e-01
3.200000000000000178e+00 -9.288328677999999616e-01 -4.689709000000000239e-01 -4.683872600000000275e-01 -4.751811200000000124e-01 -4.744931000000000010e-01
3.189999999999999947e+00 -9.288366321000000037e-01 -4.720336299999999818e-01 -4.714224499999999929e-01 -4.781226900000000168e-01 -4.774030300000000060e-01
3.180000000000000160e+00 -9.288405825000000116e-01 -4.750538799999999839e-01 -4.744140199999999918e-01 -4.810259100000000010e-01 -4.802733000000000141e-01
3.169999999999999929e+00 -9.288447292000000521e-01 -4.780332400000000259e-01 -4.773634999999999962e-01 -4.838922700000000132e-01 -4.831053599999999837e-01
3.160000000000000142e+00 -9.288490815000000067e-01 -4.809731199999999762e-01 -4.802722200000000274e-01 -4.867230799999999746e-01 -4.859004299999999943e-01
3.149999999999999911e+00 -9.288536475999999986e-01 -4.838746999999999909e-01 -4.831413099999999905e-01 -4.895193999999999934e-01 -4.886594899999999742e-01
3.140000000000000124e+00 -9.288584346999999575e-01 -4.867391600000000040e-01 -4.859718499999999830e-01 -4.922822600000000270e-01 -4.913834699999999889e-01
